date_key,facility_key,district_key,pressure_band_key,outpatient_visits,emergency_arrivals,admissions,discharges,avg_ed_wait_minutes,avg_outpatient_wait_minutes,ed_wait_variance_minutes,outpatient_wait_variance_minutes,bed_occupancy_rate,high_occupancy_flag,staff_hours,overtime_hours,patient_satisfaction_score,access_risk_score
20250625,3,2,2,361,120,42,38,78,29,18,3,0.7795,N,914.5,0,76.8,36.0
20250625,4,2,2,166,65,4,4,35,29,-3,9,0.4897,N,202.7,0,83.8,35.4
20250625,5,3,1,431,127,39,35,64,34,6,9,0.7302,N,1087.7,0,79.3,32.1
20250625,6,3,1,137,0,0,0,0,14,0,-7,0.0,N,57.5,0,93.2,26.8
20250625,7,4,1,276,84,23,20,60,36,4,11,0.7929,N,687.6,0,80.9,25.1
20250625,8,4,1,117,0,0,0,0,18,0,-2,0.0,N,49.1,0,83.9,20.0
20250625,9,5,1,203,61,17,17,55,25,3,2,0.7379,N,489.6,0,78.9,18.2
20250625,10,5,1,137,62,3,3,52,26,18,7,0.4166,N,171.4,0,74.3,23.0
20250626,1,1,1,282,94,26,24,62,31,7,7,0.7935,N,656.4,0,77.4,29.1
20250626,2,1,1,145,0,0,0,0,31,0,9,0.0,N,60.9,0,77.9,24.3
20250626,3,2,2,330,110,27,28,60,35,0,9,0.7986,N,828.0,0,76.2,36.4
20250626,4,2,2,148,61,2,2,48,28,10,8,0.4274,N,180.9,0,77.7,36.5
20250626,5,3,1,443,136,44,41,81,27,23,2,0.7982,N,1122.8,0,78.5,33.3
20250626,6,3,1,166,0,0,0,0,26,0,5,0.0,N,69.7,0,79.5,30.1
20250626,7,4,1,326,72,18,17,57,28,1,3,0.8153,N,683.7,0,75.8,21.7
20250626,8,4,1,118,0,0,0,0,22,0,2,0.0,N,49.6,0,85.7,17.0
20250626,9,5,1,214,64,15,15,62,27,10,4,0.7891,N,490.5,0,79.8,20.9
20250626,10,5,1,131,50,2,2,43,21,9,2,0.4817,N,152.8,0,81.2,19.1
20250627,1,1,1,264,71,20,20,63,31,8,7,0.8223,N,600.7,0.3,82.8,28.4
20250627,2,1,1,131,0,0,0,0,22,0,0,0.0,N,55.0,0,84.7,19.7
20250627,3,2,2,351,101,24,23,73,35,13,9,0.7977,N,819.0,0,73.9,36.1
20250627,4,2,2,182,82,2,2,53,22,15,2,0.487,N,219.6,0,75.7,35.1
20250627,5,3,1,420,106,30,29,68,31,10,6,0.8488,N,1025.7,7.3,82.3,28.3
20250627,6,3,1,157,0,0,0,0,22,0,1,0.0,N,65.9,0,80.3,26.7
20250627,7,4,1,273,80,20,21,69,31,13,6,0.7816,N,670.1,0,77.4,26.3
20250627,8,4,1,130,0,0,0,0,25,0,5,0.0,N,54.6,0,81.8,21.0
20250627,9,5,1,215,55,19,17,67,23,15,0,0.7773,N,498.5,0,76.8,21.4
20250627,10,5,1,110,48,2,2,41,21,7,2,0.4482,N,139.3,0,82.4,19.6
20250628,1,1,1,225,60,16,15,65,23,10,-1,0.7518,N,552.8,0,82.0,21.5
20250628,2,1,1,103,0,0,0,0,22,0,0,0.0,N,43.3,0,81.1,25.6
20250628,3,2,1,291,89,30,30,52,30,-8,4,0.7712,N,798.6,0,76.9,32.9
20250628,4,2,2,142,63,3,3,49,21,11,1,0.5799,N,183.5,0,76.7,35.6
20250628,5,3,1,366,123,42,41,66,28,8,3,0.817,N,1060.2,0,80.0,29.8
20250628,6,3,1,128,0,0,0,0,18,0,-3,0.0,N,53.8,0,85.6,26.3
20250628,7,4,1,289,86,21,19,59,35,3,10,0.8221,N,688.7,0.4,76.1,27.8
20250628,8,4,1,100,0,0,0,0,30,0,10,0.0,N,42.0,0,86.5,25.1
20250628,9,5,1,183,46,15,14,47,18,-5,-5,0.8333,N,456.3,1.2,82.1,16.1
20250628,10,5,1,108,49,1,1,51,31,17,12,0.5276,N,135.2,0,73.9,26.7
20250629,1,1,1,209,65,19,18,62,27,7,3,0.7324,N,560.7,0,76.5,25.8
20250629,2,1,1,115,0,0,0,0,26,0,4,0.0,N,48.3,0,81.9,26.7
20250629,3,2,1,277,68,20,19,54,25,-6,-1,0.8136,N,731.0,0,73.8,29.8
20250629,4,2,1,158,71,5,5,52,20,14,0,0.4416,N,208.0,0,81.5,30.3
20250629,5,3,1,348,103,27,27,61,28,3,3,0.7853,N,971.2,0,77.3,29.2
20250629,6,3,1,139,0,0,0,0,20,0,-1,0.0,N,58.4,0,81.7,25.6
20250629,7,4,1,255,74,25,22,69,28,13,3,0.777,N,674.5,0,75.9,24.3
20250629,8,4,1,94,0,0,0,0,29,0,9,0.0,N,39.5,0,85.7,23.8
20250629,9,5,1,191,63,22,23,62,25,10,2,0.7647,N,504.9,0,79.3,21.6
20250629,10,5,1,96,40,2,2,44,22,10,3,0.4642,N,124.0,0,82.6,20.4
20250630,1,1,1,329,79,25,26,68,22,13,-2,0.7665,N,664.0,0,78.9,25.8
20250630,2,1,1,164,0,0,0,0,22,0,0,0.0,N,68.9,0,86.3,21.5
20250630,3,2,2,419,105,27,27,75,34,15,8,0.8162,N,872.2,0,78.1,35.0
20250630,4,2,1,193,77,5,5,54,20,16,0,0.5781,N,232.9,0,82.2,34.5
20250630,5,3,2,475,142,49,45,72,31,14,6,0.84,N,1166.2,5.4,72.6,35.3
20250630,6,3,1,178,0,0,0,0,25,0,4,0.0,N,74.8,0,81.0,30.1
20250630,7,4,1,377,94,33,36,79,26,23,1,0.8016,N,792.7,0,78.1,26.1
20250630,8,4,1,154,0,0,0,0,24,0,4,0.0,N,64.7,0,83.3,21.8
20250630,9,5,1,257,84,20,19,63,25,11,2,0.8479,N,553.1,4.7,77.5,19.9
20250630,10,5,1,140,61,3,3,46,26,12,7,0.4081,N,172.1,0,81.4,24.3
