service_date,facility_id,facility_name,facility_type,district_id,district_name,outpatient_visits,emergency_arrivals,admissions,discharges,avg_ed_wait_minutes,avg_outpatient_wait_minutes,ed_wait_variance_minutes,outpatient_wait_variance_minutes,bed_occupancy_rate,high_occupancy_flag,staff_hours,overtime_hours,patient_satisfaction_score,access_risk_score
2025-04-21,F009,West Hills Hospital,Hospital,D05,West Hills,249,78,20,20,61,34,9,11,0.7862,N,543.0,0,74.4,25.4
2025-04-21,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,166,67,3,3,52,29,18,10,0.4963,N,192.2,0,77.0,24.1
2025-04-22,F001,North Borough General Hospital,Hospital,D01,North Borough,298,83,25,24,71,25,16,1,0.7773,N,650.8,0,76.2,25.5
2025-04-22,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,166,0,0,0,0,22,0,0,0.0,N,69.7,0,85.5,20.6
2025-04-22,F003,East River Medical Center,Hospital,D02,East River,432,131,39,34,91,24,31,-2,0.8443,N,952.0,6.7,75.0,36.0
2025-04-22,F004,Riverside Urgent Care,Urgent Care,D02,East River,222,106,7,7,62,29,24,9,0.4632,N,284.4,0,75.9,38.7
2025-04-22,F005,Central City Health Campus,Hospital,D03,Central City,598,155,47,42,74,28,16,3,0.7539,N,1238.2,0,73.4,30.1
2025-04-22,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,177,0,0,0,0,25,0,4,0.0,N,74.3,0,82.0,27.5
2025-04-22,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,356,109,26,23,70,33,14,8,0.8247,N,767.4,0.9,78.4,25.9
2025-04-22,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,144,0,0,0,0,22,0,2,0.0,N,60.5,0,89.3,21.0
2025-04-22,F009,West Hills Hospital,Hospital,D05,West Hills,304,83,20,21,68,30,16,7,0.808,N,578.0,0,71.5,25.2
2025-04-22,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,129,52,2,2,39,17,5,-2,0.4395,N,153.5,0,80.0,18.0
2025-04-23,F001,North Borough General Hospital,Hospital,D01,North Borough,339,77,27,24,71,32,16,8,0.7992,N,675.6,0,77.4,28.4
2025-04-23,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,178,0,0,0,0,26,0,4,0.0,N,74.8,0,85.0,20.7
2025-04-23,F003,East River Medical Center,Hospital,D02,East River,420,114,29,26,70,29,10,3,0.7907,N,889.3,0,75.0,35.9
2025-04-23,F004,Riverside Urgent Care,Urgent Care,D02,East River,216,82,2,2,55,20,17,0,0.3683,N,238.3,0,85.7,30.6
2025-04-23,F005,Central City Health Campus,Hospital,D03,Central City,529,150,42,41,92,38,34,13,0.8061,N,1175.5,0,77.1,39.3
2025-04-23,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,194,0,0,0,0,27,0,6,0.0,N,81.5,0,82.6,29.7
2025-04-23,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,346,87,21,21,64,31,8,6,0.7728,N,721.0,0,79.5,23.6
2025-04-23,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,155,0,0,0,0,21,0,1,0.0,N,65.1,0,79.4,21.2
2025-04-23,F009,West Hills Hospital,Hospital,D05,West Hills,261,70,19,20,76,27,24,4,0.8362,N,538.0,2.5,76.9,24.6
2025-04-23,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,129,61,1,1,59,19,25,0,0.4865,N,158.1,0,78.2,21.3
2025-04-24,F001,North Borough General Hospital,Hospital,D01,North Borough,340,80,21,21,66,20,11,-4,0.7016,N,655.0,0,75.4,27.2
2025-04-24,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,166,0,0,0,0,28,0,6,0.0,N,69.7,0,86.3,25.2
2025-04-24,F003,East River Medical Center,Hospital,D02,East River,455,102,36,32,69,35,9,9,0.8191,N,925.2,0,74.7,33.8
2025-04-24,F004,Riverside Urgent Care,Urgent Care,D02,East River,218,93,4,4,64,26,26,6,0.4512,N,257.9,0,73.1,38.8
2025-04-24,F005,Central City Health Campus,Hospital,D03,Central City,476,109,30,28,73,24,15,-1,0.8044,N,1059.3,0,80.7,28.0
2025-04-24,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,207,0,0,0,0,27,0,6,0.0,N,86.9,0,79.7,28.4
2025-04-24,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,352,91,27,28,71,34,15,9,0.8287,N,752.0,1.4,78.7,25.7
2025-04-24,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,159,0,0,0,0,23,0,3,0.0,N,66.8,0,88.9,20.1
2025-04-24,F009,West Hills Hospital,Hospital,D05,West Hills,217,73,23,24,72,26,20,3,0.8277,N,532.7,1.2,76.1,22.1
2025-04-24,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,131,51,2,2,58,21,24,2,0.5286,N,153.7,0,78.3,24.4
2025-04-25,F001,North Borough General Hospital,Hospital,D01,North Borough,328,77,18,17,70,24,15,0,0.7356,N,633.5,0,78.7,25.0
2025-04-25,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,163,0,0,0,0,27,0,5,0.0,N,68.5,0,87.6,21.7
2025-04-25,F003,East River Medical Center,Hospital,D02,East River,407,113,40,38,79,35,19,9,0.7688,N,925.2,0,73.1,40.1
2025-04-25,F004,Riverside Urgent Care,Urgent Care,D02,East River,201,96,3,3,51,23,13,3,0.5226,N,247.3,0,75.3,35.5
2025-04-25,F005,Central City Health Campus,Hospital,D03,Central City,522,119,39,36,75,22,17,-3,0.8067,N,1130.2,0,76.2,29.2
2025-04-25,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,214,0,0,0,0,22,0,1,0.0,N,89.9,0,83.8,25.4
2025-04-25,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,416,107,28,28,74,26,18,1,0.8709,N,806.5,9.9,77.7,24.9
2025-04-25,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,144,0,0,0,0,26,0,6,0.0,N,60.5,0,84.8,19.4
2025-04-25,F009,West Hills Hospital,Hospital,D05,West Hills,233,75,19,18,60,26,8,3,0.7992,N,527.4,0,82.9,18.1
2025-04-25,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,135,56,4,4,54,25,20,6,0.3641,N,168.6,0,81.4,22.7
2025-04-26,F001,North Borough General Hospital,Hospital,D01,North Borough,249,69,20,18,63,28,8,4,0.8431,N,590.5,3.4,78.1,23.5
2025-04-26,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,137,0,0,0,0,21,0,-1,0.0,N,57.5,0,84.7,19.7
2025-04-26,F003,East River Medical Center,Hospital,D02,East River,323,80,27,28,56,30,-4,4,0.7482,N,795.6,0,79.6,33.9
2025-04-26,F004,Riverside Urgent Care,Urgent Care,D02,East River,167,66,3,3,51,22,13,2,0.5238,N,200.2,0,81.0,34.3
2025-04-26,F005,Central City Health Campus,Hospital,D03,Central City,363,109,29,30,59,35,1,10,0.8356,N,993.2,3.2,73.9,28.8
2025-04-26,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,153,0,0,0,0,23,0,2,0.0,N,64.3,0,90.2,26.6
2025-04-26,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,302,79,19,20,60,31,4,6,0.792,N,681.2,0,73.8,21.6
2025-04-26,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,121,0,0,0,0,21,0,1,0.0,N,50.8,0,81.8,20.7
2025-04-26,F009,West Hills Hospital,Hospital,D05,West Hills,204,63,18,17,59,22,7,-1,0.7872,N,496.0,0,77.4,20.7
2025-04-26,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,103,44,1,1,36,26,2,7,0.3298,N,127.7,0,78.4,19.4
2025-04-27,F001,North Borough General Hospital,Hospital,D01,North Borough,227,54,14,15,70,26,15,2,0.7563,N,540.1,0,75.0,26.0
2025-04-27,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,147,0,0,0,0,26,0,4,0.0,N,61.7,0,80.4,21.9
2025-04-27,F003,East River Medical Center,Hospital,D02,East River,364,91,31,28,62,32,2,6,0.7616,N,844.7,0,80.7,31.4
2025-04-27,F004,Riverside Urgent Care,Urgent Care,D02,East River,184,82,4,4,58,19,20,-1,0.4564,N,228.7,0,76.0,34.3
2025-04-27,F005,Central City Health Campus,Hospital,D03,Central City,371,83,24,24,60,30,2,5,0.767,N,952.9,0,75.6,28.8
2025-04-27,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,166,0,0,0,0,19,0,-2,0.0,N,69.7,0,84.6,28.0
2025-04-27,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,211,62,15,15,54,24,-2,-1,0.7665,N,599.0,0,77.3,20.6
2025-04-27,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,117,0,0,0,0,29,0,9,0.0,N,49.1,0,80.9,22.7
2025-04-27,F009,West Hills Hospital,Hospital,D05,West Hills,196,48,13,13,62,26,10,3,0.8177,N,457.4,0,72.2,20.2
2025-04-27,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,105,42,1,1,52,19,18,0,0.4412,N,126.9,0,77.9,20.5
2025-04-28,F001,North Borough General Hospital,Hospital,D01,North Borough,370,114,32,30,78,23,23,-1,0.8574,N,747.8,8.1,78.6,26.9
2025-04-28,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,193,0,0,0,0,26,0,4,0.0,N,81.1,0,82.0,23.6
2025-04-28,F003,East River Medical Center,Hospital,D02,East River,533,129,33,29,73,33,13,7,0.7797,N,981.7,0,73.3,36.0
2025-04-28,F004,Riverside Urgent Care,Urgent Care,D02,East River,225,95,4,4,58,18,20,-2,0.5752,N,263.6,0,84.8,34.4
2025-04-28,F005,Central City Health Campus,Hospital,D03,Central City,507,142,39,37,73,37,15,12,0.7846,N,1143.8,0,77.1,33.7
2025-04-28,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,238,0,0,0,0,24,0,3,0.0,N,100.0,0,82.3,28.0
2025-04-28,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,414,91,28,28,63,34,7,9,0.8458,N,790.2,5.2,79.6,23.6
2025-04-28,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,161,0,0,0,0,20,0,0,0.0,N,67.6,0,79.1,21.4
2025-04-28,F009,West Hills Hospital,Hospital,D05,West Hills,235,66,17,16,72,31,20,8,0.7902,N,511.9,0,74.4,27.7
2025-04-28,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,142,61,4,4,41,20,7,1,0.3298,N,177.2,0,78.8,19.9
2025-04-29,F001,North Borough General Hospital,Hospital,D01,North Borough,345,115,29,29,76,26,21,2,0.8761,N,723.0,8.4,73.8,26.3
2025-04-29,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,141,0,0,0,0,27,0,5,0.0,N,59.2,0,83.6,22.8
2025-04-29,F003,East River Medical Center,Hospital,D02,East River,418,98,26,26,69,36,9,10,0.8082,N,861.0,0,77.6,35.5
2025-04-29,F004,Riverside Urgent Care,Urgent Care,D02,East River,180,72,3,3,54,23,16,3,0.5033,N,213.0,0,77.8,35.3
2025-04-29,F005,Central City Health Campus,Hospital,D03,Central City,446,118,40,39,64,25,6,0,0.7309,N,1091.4,0,77.9,26.9
2025-04-29,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,199,0,0,0,0,27,0,6,0.0,N,83.6,0,89.4,27.4
2025-04-29,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,353,107,29,28,70,31,14,6,0.7755,N,775.8,0,79.4,25.5
2025-04-29,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,157,0,0,0,0,24,0,4,0.0,N,65.9,0,83.1,21.3
2025-04-29,F009,West Hills Hospital,Hospital,D05,West Hills,239,71,20,20,77,33,25,10,0.7752,N,530.9,0,76.3,28.0
2025-04-29,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,132,63,2,2,47,23,13,4,0.4625,N,165.6,0,77.6,21.1
2025-04-30,F001,North Borough General Hospital,Hospital,D01,North Borough,277,67,22,19,49,36,-6,12,0.7694,N,612.0,0,74.5,26.3
2025-04-30,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,155,0,0,0,0,28,0,6,0.0,N,65.1,0,78.7,25.6
2025-04-30,F003,East River Medical Center,Hospital,D02,East River,443,120,40,42,70,34,10,8,0.8001,N,951.6,0,79.1,35.0
2025-04-30,F004,Riverside Urgent Care,Urgent Care,D02,East River,204,78,2,2,45,26,7,6,0.3697,N,227.9,0,74.9,33.6
2025-04-30,F005,Central City Health Campus,Hospital,D03,Central City,499,150,44,40,75,37,17,12,0.7973,N,1167.0,0,78.6,35.0
2025-04-30,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,195,0,0,0,0,25,0,4,0.0,N,81.9,0,80.5,28.5
2025-04-30,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,330,95,27,26,56,33,0,8,0.79,N,743.8,0,75.9,23.1
2025-04-30,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,154,0,0,0,0,25,0,5,0.0,N,64.7,0,80.3,24.2
2025-04-30,F009,West Hills Hospital,Hospital,D05,West Hills,275,72,19,18,71,26,19,3,0.7969,N,547.6,0,76.3,24.6
2025-04-30,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,123,58,2,2,64,25,30,6,0.5765,N,155.9,0,76.8,26.9
2025-05-01,F001,North Borough General Hospital,Hospital,D01,North Borough,325,84,23,21,76,32,21,8,0.8294,N,658.5,1.3,79.1,26.7
2025-05-01,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,156,0,0,0,0,28,0,6,0.0,N,65.5,0,86.4,21.6
2025-05-01,F003,East River Medical Center,Hospital,D02,East River,361,89,28,28,77,27,17,1,0.7948,N,829.1,0,79.7,32.8
2025-05-01,F004,Riverside Urgent Care,Urgent Care,D02,East River,211,86,3,3,66,28,28,8,0.4634,N,243.3,0,80.8,37.6
2025-05-01,F005,Central City Health Campus,Hospital,D03,Central City,462,124,40,35,72,33,14,8,0.827,N,1105.9,1.7,76.7,33.6
2025-05-01,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,171,0,0,0,0,23,0,2,0.0,N,71.8,0,85.3,26.4
2025-05-01,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,351,104,34,29,74,27,18,2,0.7706,N,791.9,0,79.1,26.2
2025-05-01,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,141,0,0,0,0,16,0,-4,0.0,N,59.2,0,86.0,19.9
2025-05-01,F009,West Hills Hospital,Hospital,D05,West Hills,231,58,20,20,60,26,8,3,0.8108,N,514.1,0,75.1,20.4
2025-05-01,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,126,52,2,2,55,22,21,3,0.5392,N,151.9,0,78.3,26.1
2025-05-02,F001,North Borough General Hospital,Hospital,D01,North Borough,380,101,27,27,69,27,14,3,0.8301,N,721.0,1.3,79.4,26.8
2025-05-02,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,175,0,0,0,0,28,0,6,0.0,N,73.5,0,78.8,24.7
2025-05-02,F003,East River Medical Center,Hospital,D02,East River,383,104,34,34,70,33,10,7,0.8219,N,879.5,0.3,75.3,38.1
2025-05-02,F004,Riverside Urgent Care,Urgent Care,D02,East River,217,89,5,5,55,25,17,5,0.2588,N,257.5,0,75.4,36.3
2025-05-02,F005,Central City Health Campus,Hospital,D03,Central City,507,126,42,45,64,32,6,7,0.787,N,1140.5,0,73.9,33.5
2025-05-02,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,172,0,0,0,0,26,0,5,0.0,N,72.2,0,85.4,28.6
2025-05-02,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,356,109,38,41,79,26,23,1,0.8026,N,815.4,0,75.5,24.4
2025-05-02,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,145,0,0,0,0,24,0,4,0.0,N,60.9,0,84.2,21.6
2025-05-02,F009,West Hills Hospital,Hospital,D05,West Hills,228,69,17,16,60,20,8,-3,0.7782,N,510.9,0,79.2,17.3
2025-05-02,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,141,56,2,2,47,24,13,5,0.3864,N,163.9,0,83.1,20.0
2025-05-03,F001,North Borough General Hospital,Hospital,D01,North Borough,258,69,22,19,62,28,7,4,0.8099,N,603.5,0,76.9,26.6
2025-05-03,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,122,0,0,0,0,20,0,-2,0.0,N,51.2,0,89.4,21.4
2025-05-03,F003,East River Medical Center,Hospital,D02,East River,323,93,23,21,70,28,10,2,0.8246,N,792.0,1.0,77.4,32.7
2025-05-03,F004,Riverside Urgent Care,Urgent Care,D02,East River,160,70,4,4,45,27,7,7,0.4674,N,204.1,0,77.8,33.9
2025-05-03,F005,Central City Health Campus,Hospital,D03,Central City,413,126,34,37,77,33,19,8,0.7984,N,1056.8,0,76.2,32.8
2025-05-03,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,149,0,0,0,0,22,0,1,0.0,N,62.6,0,81.9,26.4
2025-05-03,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,291,75,21,19,65,34,9,9,0.819,N,679.3,0,74.9,23.1
2025-05-03,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,118,0,0,0,0,22,0,2,0.0,N,49.6,0,86.2,21.4
2025-05-03,F009,West Hills Hospital,Hospital,D05,West Hills,180,45,11,10,63,29,11,6,0.7984,N,437.8,0,81.3,21.0
2025-05-03,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,113,45,1,1,46,21,12,2,0.6288,N,134.1,0,78.5,20.9
2025-05-04,F001,North Borough General Hospital,Hospital,D01,North Borough,222,68,23,24,57,22,2,-2,0.8352,N,586.7,1.8,74.0,21.6
2025-05-04,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,125,0,0,0,0,28,0,6,0.0,N,52.5,0,80.7,24.4
2025-05-04,F003,East River Medical Center,Hospital,D02,East River,355,118,39,35,89,28,29,2,0.805,N,897.4,0,75.5,35.8
2025-05-04,F004,Riverside Urgent Care,Urgent Care,D02,East River,171,72,2,2,56,13,18,-7,0.3721,N,204.0,0,80.2,35.7
2025-05-04,F005,Central City Health Campus,Hospital,D03,Central City,402,89,22,23,68,22,10,-3,0.7781,N,967.7,0,76.6,28.2
2025-05-04,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,149,0,0,0,0,18,0,-3,0.0,N,62.6,0,87.4,25.5
2025-05-04,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,292,83,29,27,54,28,-2,3,0.7343,N,719.5,0,75.3,20.3
2025-05-04,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,119,0,0,0,0,29,0,9,0.0,N,50.0,0,83.8,23.0
2025-05-04,F009,West Hills Hospital,Hospital,D05,West Hills,173,47,15,15,52,22,0,-1,0.8272,N,451.8,0.8,86.4,15.1
2025-05-04,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,99,46,2,2,52,18,18,-1,0.5943,N,131.3,0,78.9,22.4
2025-05-05,F001,North Borough General Hospital,Hospital,D01,North Borough,337,105,28,29,75,35,20,11,0.8301,N,705.1,1.6,76.8,31.3
2025-05-05,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,186,0,0,0,0,29,0,7,0.0,N,78.1,0,86.6,23.8
2025-05-05,F003,East River Medical Center,Hospital,D02,East River,403,136,47,49,79,30,19,4,0.8247,N,972.9,1.1,78.5,35.5
2025-05-05,F004,Riverside Urgent Care,Urgent Care,D02,East River,223,95,7,7,64,21,26,1,0.3846,N,274.5,0,77.4,34.9
2025-05-05,F005,Central City Health Campus,Hospital,D03,Central City,469,144,44,39,69,33,11,8,0.8717,N,1144.8,16.4,76.4,32.0
2025-05-05,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,229,0,0,0,0,25,0,4,0.0,N,96.2,0,81.1,28.2
2025-05-05,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,425,113,31,29,61,23,5,-2,0.8172,N,829.1,0,74.5,21.4
2025-05-05,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,152,0,0,0,0,23,0,3,0.0,N,63.8,0,85.5,18.1
2025-05-05,F009,West Hills Hospital,Hospital,D05,West Hills,276,62,16,15,65,31,13,8,0.8197,N,526.7,0,74.3,24.7
2025-05-05,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,158,65,2,2,64,18,30,-1,0.2616,N,181.8,0,73.5,24.6
2025-05-06,F001,North Borough General Hospital,Hospital,D01,North Borough,310,100,34,30,79,27,24,3,0.7761,N,709.5,0,79.9,29.9
2025-05-06,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,162,0,0,0,0,20,0,-2,0.0,N,68.0,0,83.8,19.4
2025-05-06,F003,East River Medical Center,Hospital,D02,East River,389,111,39,35,69,24,9,-2,0.7891,N,909.4,0,78.3,30.2
2025-05-06,F004,Riverside Urgent Care,Urgent Care,D02,East River,219,101,5,5,62,27,24,7,0.3355,N,270.0,0,76.1,38.3
2025-05-06,F005,Central City Health Campus,Hospital,D03,Central City,520,167,47,42,87,34,29,9,0.8106,N,1206.7,0,73.9,39.1
2025-05-06,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,203,0,0,0,0,22,0,1,0.0,N,85.3,0,82.0,26.0
2025-05-06,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,345,102,32,32,72,31,16,6,0.8771,N,778.7,9.4,71.2,25.1
2025-05-06,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,147,0,0,0,0,22,0,2,0.0,N,61.7,0,84.9,21.9
2025-05-06,F009,West Hills Hospital,Hospital,D05,West Hills,227,73,23,24,65,25,13,2,0.8151,N,538.2,0,77.5,22.0
2025-05-06,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,158,70,5,5,61,21,27,2,0.4387,N,198.6,0,75.4,25.3
2025-05-07,F001,North Borough General Hospital,Hospital,D01,North Borough,283,89,26,25,54,29,-1,5,0.8167,N,652.2,0,80.3,26.3
2025-05-07,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,146,0,0,0,0,16,0,-6,0.0,N,61.3,0,85.9,21.0
2025-05-07,F003,East River Medical Center,Hospital,D02,East River,401,115,39,38,73,36,13,10,0.8911,N,919.8,19.4,74.1,37.3
2025-05-07,F004,Riverside Urgent Care,Urgent Care,D02,East River,181,69,4,4,50,22,12,2,0.3767,N,214.7,0,79.8,32.6
2025-05-07,F005,Central City Health Campus,Hospital,D03,Central City,436,116,30,29,55,33,-3,8,0.7401,N,1044.0,0,79.6,31.0
2025-05-07,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,179,0,0,0,0,29,0,8,0.0,N,75.2,0,82.1,28.7
2025-05-07,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,352,95,25,23,70,20,14,-5,0.828,N,747.9,1.1,81.3,22.9
2025-05-07,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,143,0,0,0,0,19,0,-1,0.0,N,60.1,0,85.2,19.5
2025-05-07,F009,West Hills Hospital,Hospital,D05,West Hills,253,81,25,22,65,29,13,6,0.8289,N,568.1,1.0,72.7,22.9
2025-05-07,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,136,63,4,4,44,21,10,2,0.4321,N,175.8,0,76.1,19.5
2025-05-08,F001,North Borough General Hospital,Hospital,D01,North Borough,300,73,22,21,70,35,15,11,0.7983,N,630.4,0,78.3,30.2
2025-05-08,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,148,0,0,0,0,24,0,2,0.0,N,62.2,0,82.5,23.3
2025-05-08,F003,East River Medical Center,Hospital,D02,East River,476,152,48,44,73,32,13,6,0.8431,N,1032.2,7.1,77.4,34.5
2025-05-08,F004,Riverside Urgent Care,Urgent Care,D02,East River,220,87,3,3,60,30,22,10,0.5191,N,249.2,0,75.8,40.2
2025-05-08,F005,Central City Health Campus,Hospital,D03,Central City,462,142,41,38,91,31,33,6,0.7947,N,1127.0,0,72.0,35.8
2025-05-08,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,166,0,0,0,0,19,0,-2,0.0,N,69.7,0,83.3,24.7
2025-05-08,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,318,104,27,25,72,27,16,2,0.8339,N,745.7,2.6,78.5,25.7
2025-05-08,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,142,0,0,0,0,27,0,7,0.0,N,59.6,0,83.9,23.2
2025-05-08,F009,West Hills Hospital,Hospital,D05,West Hills,217,60,16,15,62,27,10,4,0.747,N,492.4,0,78.5,21.5
2025-05-08,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,135,64,3,3,58,27,24,8,0.3419,N,172.2,0,78.3,25.3
2025-05-09,F001,North Borough General Hospital,Hospital,D01,North Borough,309,70,22,21,54,22,-1,-2,0.6944,N,632.5,0,75.3,22.4
2025-05-09,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,157,0,0,0,0,28,0,6,0.0,N,65.9,0,86.4,23.0
2025-05-09,F003,East River Medical Center,Hospital,D02,East River,364,102,33,35,65,27,5,1,0.7908,N,863.1,0,74.6,31.2
2025-05-09,F004,Riverside Urgent Care,Urgent Care,D02,East River,179,78,5,5,59,24,21,4,0.4104,N,226.2,0,75.8,37.9
2025-05-09,F005,Central City Health Campus,Hospital,D03,Central City,439,125,32,33,68,27,10,2,0.819,N,1062.2,0,81.2,30.4
2025-05-09,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,188,0,0,0,0,27,0,6,0.0,N,79.0,0,85.3,28.3
2025-05-09,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,288,77,24,24,70,24,14,-1,0.7452,N,691.5,0,74.0,21.4
2025-05-09,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,170,0,0,0,0,31,0,11,0.0,N,71.4,0,84.3,23.4
2025-05-09,F009,West Hills Hospital,Hospital,D05,West Hills,213,60,18,18,57,25,5,2,0.7753,N,498.1,0,79.3,19.2
2025-05-09,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,146,68,2,2,39,28,5,9,0.5907,N,178.1,0,78.2,23.1
