service_date,facility_id,outpatient_visits,emergency_arrivals,admissions,discharges,avg_ed_wait_minutes,avg_outpatient_wait_minutes,no_show_rate,bed_occupancy_rate,staff_hours,overtime_hours,patient_satisfaction_score,district_id,facility_type,ed_wait_variance_minutes,outpatient_wait_variance_minutes,high_occupancy_flag,access_risk_score
2025-05-16,F002,157,0,0,0,0,26,0.091,0.0,65.9,0,83.4,D01,Community Clinic,0,4,N,25.7
2025-05-16,F003,388,130,34,31,88,31,0.0726,0.7951,906.9,0,76.7,D02,Hospital,28,5,N,37.4
2025-05-16,F004,206,92,5,5,74,26,0.0893,0.4523,254.3,0,75.0,D02,Urgent Care,36,6,N,41.6
2025-05-16,F005,465,138,46,40,60,27,0.0491,0.7584,1144.8,0,77.8,D03,Hospital,2,2,N,24.4
2025-05-16,F006,174,0,0,0,0,22,0.0666,0.0,73.1,0,85.7,D03,Community Clinic,0,1,N,25.6
2025-05-16,F007,339,111,30,30,83,36,0.0789,0.8528,775.9,5.8,71.9,D04,Hospital,27,11,N,31.6
2025-05-16,F008,115,0,0,0,0,25,0.0761,0.0,48.3,0,85.6,D04,Community Clinic,0,5,N,22.6
2025-05-16,F009,236,79,25,26,67,26,0.0824,0.8242,556.9,0.5,74.7,D05,Hospital,15,3,N,23.6
2025-05-16,F010,128,48,1,1,47,25,0.0769,0.518,145.2,0,77.2,D05,Urgent Care,13,6,N,23.9
2025-05-17,F001,268,88,24,23,73,23,0.0699,0.8301,635.0,1.3,79.1,D01,Hospital,18,-1,N,25.3
2025-05-17,F002,124,0,0,0,0,29,0.0755,0.0,52.1,0,85.5,D01,Community Clinic,0,7,N,25.2
2025-05-17,F003,296,79,21,22,64,32,0.0879,0.8097,755.9,0,77.8,D02,Hospital,4,6,N,34.4
2025-05-17,F004,159,71,4,4,42,20,0.0878,0.5334,204.5,0,83.4,D02,Urgent Care,4,0,N,31.7
2025-05-17,F005,403,100,29,26,78,25,0.0654,0.7429,1006.6,0,79.4,D03,Hospital,20,0,N,29.4
2025-05-17,F006,143,0,0,0,0,16,0.0592,0.0,60.1,0,87.7,D03,Community Clinic,0,-5,N,24.3
2025-05-17,F007,253,72,17,17,59,25,0.0801,0.7659,639.5,0,77.4,D04,Hospital,3,0,N,21.5
2025-05-17,F008,116,0,0,0,0,26,0.0705,0.0,48.7,0,87.1,D04,Community Clinic,0,6,N,22.4
2025-05-17,F009,181,48,11,11,46,32,0.0991,0.7491,441.1,0,76.9,D05,Hospital,-6,9,N,25.0
2025-05-17,F010,110,49,3,3,48,24,0.0662,0.4021,144.2,0,84.4,D05,Urgent Care,14,5,N,22.4
2025-05-18,F001,243,82,28,25,68,22,0.0593,0.7642,631.5,0,83.1,D01,Hospital,13,-2,N,22.9
2025-05-18,F002,104,0,0,0,0,26,0.0883,0.0,43.7,0,86.8,D01,Community Clinic,0,4,N,25.3
2025-05-18,F003,311,100,33,31,69,32,0.0571,0.7847,832.0,0,74.7,D02,Hospital,9,6,N,31.8
2025-05-18,F004,163,68,5,5,45,20,0.0751,0.4904,207.8,0,79.6,D02,Urgent Care,7,0,N,30.9
2025-05-18,F005,361,104,30,30,73,27,0.0591,0.8094,991.4,0,77.9,D03,Hospital,15,2,N,28.4
2025-05-18,F006,135,0,0,0,0,16,0.0744,0.0,56.7,0,86.9,D03,Community Clinic,0,-5,N,26.1
2025-05-18,F007,274,88,21,21,68,33,0.0739,0.8389,682.3,3.0,79.5,D04,Hospital,12,8,N,26.3
2025-05-18,F008,115,0,0,0,0,24,0.0776,0.0,48.3,0,82.3,D04,Community Clinic,0,4,N,22.3
2025-05-18,F009,199,47,14,14,65,22,0.0643,0.7662,462.1,0,81.0,D05,Hospital,13,-1,N,19.7
2025-05-18,F010,95,41,2,2,47,13,0.0576,0.3867,124.4,0,84.3,D05,Urgent Care,13,-6,N,18.9
2025-05-19,F001,342,97,26,25,73,25,0.0767,0.8438,692.2,4.2,72.1,D01,Hospital,18,1,N,26.6
2025-05-19,F002,143,0,0,0,0,26,0.0697,0.0,60.1,0,80.8,D01,Community Clinic,0,4,N,23.1
2025-05-19,F003,459,143,39,38,81,31,0.0855,0.8057,978.3,0,72.8,D02,Hospital,21,5,N,37.4
2025-05-19,F004,223,93,4,4,60,17,0.0778,0.2823,260.6,0,82.7,D02,Urgent Care,22,-3,N,34.5
2025-05-19,F005,554,137,33,33,70,31,0.0948,0.8029,1140.8,0,75.0,D03,Hospital,12,6,N,33.9
2025-05-19,F006,197,0,0,0,0,24,0.0687,0.0,82.7,0,78.5,D03,Community Clinic,0,3,N,26.7
2025-05-19,F007,452,128,35,31,71,27,0.0762,0.8206,874.2,0.1,79.4,D04,Hospital,15,2,N,24.5
2025-05-19,F008,154,0,0,0,0,21,0.0649,0.0,64.7,0,82.5,D04,Community Clinic,0,1,N,19.4
2025-05-19,F009,267,75,20,21,60,34,0.0487,0.8397,550.1,2.4,76.1,D05,Hospital,8,11,N,21.7
2025-05-19,F010,152,69,4,4,50,23,0.07,0.4761,190.3,0,81.8,D05,Urgent Care,16,4,N,22.8
2025-05-20,F001,324,90,25,22,64,28,0.0766,0.8065,671.7,0,74.7,D01,Hospital,9,4,N,25.9
2025-05-20,F002,159,0,0,0,0,26,0.0599,0.0,66.8,0,82.3,D01,Community Clinic,0,4,N,21.9
2025-05-20,F003,377,96,27,27,60,32,0.0588,0.8177,840.5,0,78.4,D02,Hospital,0,6,N,30.1
2025-05-20,F004,161,69,3,3,55,19,0.0702,0.5686,199.7,0,78.2,D02,Urgent Care,17,-1,N,32.5
2025-05-20,F005,488,140,44,47,84,31,0.0884,0.8264,1151.4,1.7,72.9,D03,Hospital,26,6,N,36.2
2025-05-20,F006,156,0,0,0,0,17,0.0743,0.0,65.5,0,81.4,D03,Community Clinic,0,-4,N,26.1
2025-05-20,F007,331,88,27,28,56,24,0.0799,0.8728,737.6,9.2,80.0,D04,Hospital,0,-1,N,20.8
2025-05-20,F008,131,0,0,0,0,14,0.0577,0.0,55.0,0,85.6,D04,Community Clinic,0,-6,N,18.1
2025-05-20,F009,225,59,20,18,68,26,0.0657,0.7462,511.8,0,75.7,D05,Hospital,16,3,N,21.9
2025-05-20,F010,140,59,2,2,47,26,0.0713,0.4101,166.2,0,80.2,D05,Urgent Care,13,7,N,23.7
2025-05-21,F001,292,79,21,21,66,32,0.077,0.8044,627.7,0,75.6,D01,Hospital,11,8,N,28.2
2025-05-21,F002,129,0,0,0,0,23,0.0814,0.0,54.2,0,82.9,D01,Community Clinic,0,1,N,23.2
2025-05-21,F003,415,112,29,29,74,32,0.081,0.7814,884.7,0,68.7,D02,Hospital,14,6,N,35.8
2025-05-21,F004,208,95,3,3,70,27,0.0972,0.4439,250.2,0,75.9,D02,Urgent Care,32,7,N,42.2
2025-05-21,F005,478,107,34,35,68,33,0.0676,0.8228,1074.5,0.6,72.7,D03,Hospital,10,8,N,31.1
2025-05-21,F006,152,0,0,0,0,23,0.0694,0.0,63.8,0,84.1,D03,Community Clinic,0,2,N,26.4
2025-05-21,F007,392,109,37,33,65,31,0.0448,0.7683,831.2,0,76.9,D04,Hospital,9,6,N,21.3
2025-05-21,F008,138,0,0,0,0,24,0.0795,0.0,58.0,0,83.4,D04,Community Clinic,0,4,N,22.5
2025-05-21,F009,259,78,24,21,71,28,0.0579,0.8347,564.5,1.5,74.7,D05,Hospital,19,5,N,22.5
2025-05-21,F010,131,60,4,4,62,24,0.0853,0.4967,170.2,0,79.5,D05,Urgent Care,28,5,N,27.7
2025-05-22,F001,317,88,25,25,65,31,0.0804,0.8017,666.0,0,75.9,D01,Hospital,10,7,N,27.9
2025-05-22,F002,157,0,0,0,0,32,0.0567,0.0,65.9,0,86.2,D01,Community Clinic,0,10,N,24.3
2025-05-22,F003,386,115,30,28,80,31,0.0807,0.7868,875.5,0,77.8,D02,Hospital,20,5,N,36.6
2025-05-22,F004,172,69,3,3,47,26,0.0649,0.342,205.8,0,78.9,D02,Urgent Care,9,6,N,32.8
2025-05-22,F005,511,151,43,43,72,27,0.0839,0.799,1170.5,0,78.2,D03,Hospital,14,2,N,31.2
2025-05-22,F006,192,0,0,0,0,24,0.0646,0.0,80.6,0,83.6,D03,Community Clinic,0,3,N,26.3
2025-05-22,F007,333,93,23,25,66,30,0.0721,0.8273,727.5,1.4,77.1,D04,Hospital,10,5,N,24.3
2025-05-22,F008,130,0,0,0,0,23,0.0765,0.0,54.6,0,81.7,D04,Community Clinic,0,3,N,21.7
2025-05-22,F009,240,66,23,24,60,30,0.0615,0.8074,538.7,0,72.9,D05,Hospital,8,7,N,21.4
2025-05-22,F010,117,51,3,3,45,26,0.0699,0.4379,150.0,0,76.5,D05,Urgent Care,11,7,N,23.1
2025-05-23,F001,318,72,25,25,67,28,0.0799,0.8457,651.3,4.0,78.2,D01,Hospital,12,4,N,27.0
2025-05-23,F002,145,0,0,0,0,25,0.0619,0.0,60.9,0,81.2,D01,Community Clinic,0,3,N,21.7
2025-05-23,F003,383,94,26,24,77,26,0.1052,0.8428,838.0,4.2,70.6,D02,Hospital,17,0,N,36.7
2025-05-23,F004,167,71,2,2,56,23,0.0672,0.4777,200.9,0,77.2,D02,Urgent Care,18,3,N,33.7
2025-05-23,F005,438,147,47,41,80,28,0.0808,0.7763,1142.5,0,74.5,D03,Hospital,22,3,N,33.0
2025-05-23,F006,185,0,0,0,0,27,0.0856,0.0,77.7,0,85.0,D03,Community Clinic,0,6,N,30.1
2025-05-23,F007,362,115,36,34,76,29,0.0548,0.8293,816.4,2.4,77.0,D04,Hospital,20,4,N,24.0
2025-05-23,F008,129,0,0,0,0,20,0.0587,0.0,54.2,0,80.4,D04,Community Clinic,0,0,N,18.2
2025-05-23,F009,218,67,21,20,69,20,0.0664,0.8,519.5,0,81.9,D05,Hospital,17,-3,N,20.8
2025-05-23,F010,124,56,2,2,51,21,0.0612,0.4123,154.6,0,79.9,D05,Urgent Care,17,2,N,21.1
2025-05-24,F001,249,82,27,29,56,26,0.0919,0.8038,630.9,0,80.3,D01,Hospital,1,2,N,25.1
2025-05-24,F002,136,0,0,0,0,26,0.0688,0.0,57.1,0,76.3,D01,Community Clinic,0,4,N,23.0
2025-05-24,F003,354,101,34,34,69,29,0.0958,0.791,860.6,0,77.2,D02,Hospital,9,3,N,35.1
2025-05-24,F004,161,63,2,2,47,27,0.0726,0.4239,190.0,0,75.8,D02,Urgent Care,9,7,N,34.1
2025-05-24,F005,384,91,21,22,67,26,0.0857,0.8209,955.7,0.2,77.8,D03,Hospital,9,1,N,29.9
2025-05-24,F006,150,0,0,0,0,23,0.0798,0.0,63.0,0,84.5,D03,Community Clinic,0,2,N,27.6
2025-05-24,F007,288,73,24,24,64,29,0.052,0.8104,687.8,0,77.6,D04,Hospital,8,4,N,21.0
2025-05-24,F008,109,0,0,0,0,20,0.0892,0.0,45.8,0,82.7,D04,Community Clinic,0,0,N,21.9
2025-05-24,F009,165,51,13,12,60,23,0.0602,0.7564,443.2,0,79.4,D05,Hospital,8,0,N,18.1
2025-05-24,F010,102,46,2,2,49,20,0.0675,0.3908,133.0,0,81.4,D05,Urgent Care,15,1,N,20.9
2025-05-25,F001,234,52,17,16,56,24,0.0617,0.7905,554.1,0,79.7,D01,Hospital,1,0,N,20.6
2025-05-25,F002,124,0,0,0,0,22,0.0754,0.0,52.1,0,87.7,D01,Community Clinic,0,0,N,22.0
2025-05-25,F003,307,69,23,21,62,27,0.0816,0.8127,760.4,0,74.1,D02,Hospital,2,1,N,31.0
2025-05-25,F004,146,66,4,4,51,24,0.0996,0.3982,192.6,0,76.6,D02,Urgent Care,13,4,N,36.9
2025-05-25,F005,409,121,30,30,64,36,0.0756,0.8428,1033.9,6.7,75.5,D03,Hospital,6,11,N,32.5
2025-05-25,F006,135,0,0,0,0,23,0.0811,0.0,56.7,0,83.2,D03,Community Clinic,0,2,N,27.8
2025-05-25,F007,280,85,26,28,73,34,0.0799,0.7746,702.8,0,73.8,D04,Hospital,17,9,N,28.6
2025-05-25,F008,105,0,0,0,0,24,0.0648,0.0,44.1,0,83.9,D04,Community Clinic,0,4,N,20.8
2025-05-25,F009,181,61,21,20,50,30,0.0787,0.8154,493.5,0,76.7,D05,Hospital,-2,7,N,21.7
2025-05-25,F010,107,51,3,3,51,24,0.0418,0.4435,144.5,0,80.6,D05,Urgent Care,17,5,N,20.1
2025-05-26,F001,287,89,25,22,68,33,0.0667,0.7998,650.4,0,77.6,D01,Hospital,13,9,N,27.9
2025-05-26,F002,166,0,0,0,0,27,0.0585,0.0,69.7,0,81.3,D01,Community Clinic,0,5,N,22.2
2025-05-26,F003,491,149,48,52,78,36,0.0855,0.8092,1037.6,0,70.9,D02,Hospital,18,10,N,39.0
2025-05-26,F004,203,78,3,3,49,25,0.0856,0.3857,231.3,0,82.4,D02,Urgent Care,11,5,N,35.2
2025-05-26,F005,592,130,40,42,74,33,0.0799,0.8493,1183.1,8.4,69.4,D03,Hospital,16,8,N,33.9
2025-05-26,F006,193,0,0,0,0,24,0.0772,0.0,81.1,0,81.7,D03,Community Clinic,0,3,N,27.8
2025-05-26,F007,335,106,36,36,85,29,0.0843,0.8317,793.0,2.0,75.3,D04,Hospital,29,4,N,29.5
2025-05-26,F008,166,0,0,0,0,31,0.0564,0.0,69.7,0,80.9,D04,Community Clinic,0,11,N,22.9
2025-05-26,F009,257,59,19,19,54,28,0.0571,0.7675,525.4,0,79.7,D05,Hospital,2,5,N,18.6
2025-05-26,F010,155,72,2,2,55,23,0.0481,0.5195,186.8,0,78.6,D05,Urgent Care,21,4,N,21.3
2025-05-27,F001,264,75,24,23,68,26,0.0646,0.8081,620.5,0,75.4,D01,Hospital,13,2,N,24.5
2025-05-27,F002,159,0,0,0,0,22,0.0589,0.0,66.8,0,83.9,D01,Community Clinic,0,0,N,20.0
2025-05-27,F003,384,119,31,32,74,35,0.0872,0.7935,882.2,0,71.6,D02,Hospital,14,9,N,37.9
2025-05-27,F004,191,74,4,4,53,24,0.0739,0.5016,225.0,0,76.7,D02,Urgent Care,15,4,N,34.3
2025-05-27,F005,489,145,46,41,70,30,0.0817,0.8383,1164.7,6.5,74.7,D03,Hospital,12,5,N,31.8
2025-05-27,F006,163,0,0,0,0,24,0.0712,0.0,68.5,0,85.3,D03,Community Clinic,0,3,N,27.0
2025-05-27,F007,329,92,26,23,59,28,0.0782,0.7656,736.4,0,75.3,D04,Hospital,3,3,N,22.6
2025-05-27,F008,141,0,0,0,0,29,0.0718,0.0,59.2,0,87.8,D04,Community Clinic,0,9,N,23.9
2025-05-27,F009,198,48,14,14,66,33,0.0639,0.7924,462.5,0,78.9,D05,Hospital,14,10,N,24.3
2025-05-27,F010,156,68,5,5,59,20,0.0598,0.4705,195.6,0,80.8,D05,Urgent Care,25,1,N,22.2
2025-05-28,F001,281,89,24,23,68,27,0.0671,0.8204,643.1,0.1,78.5,D01,Hospital,13,3,N,25.2
2025-05-28,F002,147,0,0,0,0,25,0.0781,0.0,61.7,0,77.7,D01,Community Clinic,0,3,N,23.7
2025-05-28,F003,361,90,23,23,59,27,0.084,0.8334,810.0,3.0,78.4,D02,Hospital,-1,1,N,30.8
2025-05-28,F004,207,80,5,5,64,20,0.0622,0.3826,243.5,0,76.4,D02,Urgent Care,26,0,N,33.5
2025-05-28,F005,439,110,39,37,58,22,0.0713,0.7662,1076.0,0,74.2,D03,Hospital,0,-3,N,25.7
2025-05-28,F006,144,0,0,0,0,24,0.0721,0.0,60.5,0,82.9,D03,Community Clinic,0,3,N,27.2
2025-05-28,F007,302,92,23,20,69,29,0.0602,0.7893,709.5,0,78.4,D04,Hospital,13,4,N,23.1
2025-05-28,F008,147,0,0,0,0,21,0.0791,0.0,61.7,0,83.3,D04,Community Clinic,0,1,N,21.1
2025-05-28,F009,197,66,22,22,84,24,0.0855,0.8463,511.0,3.0,79.4,D05,Hospital,32,1,N,26.9
2025-05-28,F010,132,57,1,1,49,26,0.0647,0.5143,155.9,0,77.8,D05,Urgent Care,15,7,N,23.3
2025-05-29,F001,308,99,24,21,79,28,0.0788,0.8824,667.5,11.8,78.8,D01,Hospital,24,4,N,29.5
2025-05-29,F002,140,0,0,0,0,18,0.0821,0.0,58.8,0,84.3,D01,Community Clinic,0,-4,N,22.8
2025-05-29,F003,343,103,27,24,71,26,0.1032,0.8274,828.5,1.6,75.7,D02,Hospital,11,0,N,35.1
2025-05-29,F004,168,76,5,5,43,27,0.0935,0.4039,218.2,0,76.0,D02,Urgent Care,5,7,N,35.8
2025-05-29,F005,473,152,42,39,79,31,0.0894,0.8124,1146.6,0,73.6,D03,Hospital,21,6,N,35.2
2025-05-29,F006,156,0,0,0,0,22,0.0769,0.0,65.5,0,85.6,D03,Community Clinic,0,1,N,26.8
2025-05-29,F007,320,89,27,27,64,26,0.0684,0.8084,732.5,0,80.1,D04,Hospital,8,1,N,21.6
2025-05-29,F008,117,0,0,0,0,28,0.084,0.0,49.1,0,85.9,D04,Community Clinic,0,8,N,24.9
2025-05-29,F009,228,50,17,18,58,27,0.0586,0.7741,492.9,0,75.3,D05,Hospital,6,4,N,19.3
2025-05-29,F010,121,53,2,2,51,19,0.0797,0.4983,150.1,0,76.1,D05,Urgent Care,17,0,N,22.4
2025-05-30,F001,292,92,32,31,66,27,0.0938,0.7554,684.0,0,78.2,D01,Hospital,11,3,N,28.0
2025-05-30,F002,155,0,0,0,0,30,0.071,0.0,65.1,0,83.0,D01,Community Clinic,0,8,N,25.1
2025-05-30,F003,381,113,30,32,77,35,0.0932,0.7279,870.9,0,76.7,D02,Hospital,17,9,N,39.3
2025-05-30,F004,198,87,6,6,60,12,0.0585,0.3447,249.2,0,80.8,D02,Urgent Care,22,-8,N,32.2
2025-05-30,F005,467,122,29,31,71,22,0.0805,0.8403,1062.8,6.0,80.3,D03,Hospital,13,-3,N,29.7
2025-05-30,F006,161,0,0,0,0,17,0.049,0.0,67.6,0,85.3,D03,Community Clinic,0,-4,N,23.0
2025-05-30,F007,379,85,21,19,65,27,0.0791,0.7874,737.2,0,82.7,D04,Hospital,9,2,N,23.6
2025-05-30,F008,123,0,0,0,0,24,0.0946,0.0,51.7,0,82.5,D04,Community Clinic,0,4,N,24.4
2025-05-30,F009,239,69,24,23,69,20,0.0585,0.7715,545.0,0,82.0,D05,Hospital,17,-3,N,19.9
2025-05-30,F010,149,58,3,3,39,24,0.0663,0.4208,174.2,0,82.1,D05,Urgent Care,5,5,N,20.4
2025-05-31,F001,234,70,16,17,67,21,0.0594,0.8005,567.2,0,76.2,D01,Hospital,12,-3,N,22.7
2025-05-31,F002,130,0,0,0,0,23,0.0566,0.0,54.6,0,80.8,D01,Community Clinic,0,1,N,20.2
2025-05-31,F003,327,102,33,32,73,31,0.0811,0.8044,842.8,0,74.8,D02,Hospital,13,5,N,35.1
2025-05-31,F004,154,58,3,3,36,19,0.072,0.4616,185.4,0,79.0,D02,Urgent Care,-2,-1,N,28.9
2025-05-31,F005,347,112,38,37,69,23,0.0717,0.7801,1023.2,0,78.6,D03,Hospital,11,-2,N,28.2
2025-05-31,F006,133,0,0,0,0,18,0.0918,0.0,55.9,0,82.0,D03,Community Clinic,0,-3,N,28.2
2025-05-31,F007,271,74,19,18,54,27,0.0624,0.7906,659.4,0,77.4,D04,Hospital,-2,2,N,19.6
2025-05-31,F008,116,0,0,0,0,20,0.0693,0.0,48.7,0,83.6,D04,Community Clinic,0,0,N,19.5
2025-05-31,F009,182,55,16,16,62,21,0.0794,0.7839,468.4,0,80.9,D05,Hospital,10,-2,N,20.8
2025-05-31,F010,93,38,1,1,39,27,0.0733,0.4141,116.5,0,79.9,D05,Urgent Care,5,8,N,22.6
2025-06-01,F001,237,62,14,14,62,28,0.0808,0.8193,553.2,0,74.7,D01,Hospital,7,4,N,26.0
2025-06-01,F002,119,0,0,0,0,24,0.0694,0.0,50.0,0,82.6,D01,Community Clinic,0,2,N,22.2
2025-06-01,F003,287,66,19,18,55,30,0.0899,0.7331,730.5,0,77.8,D02,Hospital,-5,4,N,32.9
2025-06-01,F004,160,74,5,5,69,27,0.1068,0.598,211.9,0,77.0,D02,Urgent Care,31,7,N,43.1
2025-06-01,F005,405,102,28,26,66,34,0.0753,0.8527,1005.7,6.3,77.4,D03,Hospital,8,9,N,32.0
2025-06-01,F006,131,0,0,0,0,20,0.0985,0.0,55.0,0,78.5,D03,Community Clinic,0,-1,N,29.0
2025-06-01,F007,247,64,21,21,54,26,0.0548,0.7597,644.7,0,74.5,D04,Hospital,-2,1,N,18.2
2025-06-01,F008,122,0,0,0,0,23,0.0735,0.0,51.2,0,84.5,D04,Community Clinic,0,3,N,21.4
2025-06-01,F009,172,39,14,15,47,25,0.068,0.7743,439.6,0,77.3,D05,Hospital,-5,2,N,18.2
2025-06-01,F010,109,50,2,2,44,22,0.0461,0.4509,140.7,0,82.7,D05,Urgent Care,10,3,N,18.2
2025-06-02,F001,329,95,24,23,71,28,0.0662,0.7638,675.2,0,78.8,D01,Hospital,16,4,N,26.2
2025-06-02,F002,150,0,0,0,0,25,0.0715,0.0,63.0,0,80.8,D01,Community Clinic,0,3,N,22.9
2025-06-02,F003,421,97,25,27,69,42,0.067,0.7775,857.7,0,71.2,D02,Hospital,9,16,N,37.5
2025-06-02,F004,243,106,4,4,62,22,0.0848,0.5112,283.9,0,80.5,D02,Urgent Care,24,2,N,36.7
2025-06-02,F005,496,141,35,33,66,30,0.0944,0.8789,1120.8,12.5,73.3,D03,Hospital,8,5,N,32.5
2025-06-02,F006,203,0,0,0,0,21,0.0675,0.0,85.3,0,81.1,D03,Community Clinic,0,0,N,25.2
2025-06-02,F007,373,107,31,33,81,34,0.0623,0.7652,794.8,0,77.3,D04,Hospital,25,9,N,28.2
2025-06-02,F008,182,0,0,0,0,21,0.0556,0.0,76.4,0,83.2,D04,Community Clinic,0,1,N,18.3
2025-06-02,F009,238,79,23,22,70,33,0.0598,0.8539,549.9,5.5,73.2,D05,Hospital,18,10,N,24.7
2025-06-02,F010,149,64,3,3,44,30,0.0609,0.5186,179.9,0,80.3,D05,Urgent Care,10,11,N,23.6
2025-06-03,F001,258,71,24,24,65,21,0.077,0.8298,613.4,1.3,80.4,D01,Hospital,10,-3,N,24.4
2025-06-03,F002,150,0,0,0,0,19,0.0461,0.0,63.0,0,80.4,D01,Community Clinic,0,-3,N,18.5
2025-06-03,F003,393,128,30,32,86,23,0.0792,0.8192,891.8,0,73.6,D02,Hospital,26,-3,N,35.5
2025-06-03,F004,180,80,4,4,55,22,0.0767,0.5417,224.6,0,81.5,D02,Urgent Care,17,2,N,34.1
2025-06-03,F005,409,104,26,23,71,24,0.0557,0.7975,1001.8,0,82.3,D03,Hospital,13,-1,N,26.7
2025-06-03,F006,162,0,0,0,0,28,0.0788,0.0,68.0,0,81.8,D03,Community Clinic,0,7,N,29.8
2025-06-03,F007,302,83,22,23,59,28,0.0799,0.7699,697.0,0,76.5,D04,Hospital,3,3,N,22.8
2025-06-03,F008,130,0,0,0,0,22,0.0556,0.0,54.6,0,79.9,D04,Community Clinic,0,2,N,18.8
2025-06-03,F009,218,54,17,15,56,34,0.0551,0.7462,491.2,0,77.3,D05,Hospital,4,11,N,21.5
2025-06-03,F010,140,57,3,3,51,26,0.0566,0.4066,168.3,0,78.8,D05,Urgent Care,17,7,N,22.8
2025-06-04,F001,270,91,24,25,69,27,0.0833,0.8389,639.0,2.6,77.7,D01,Hospital,14,3,N,27.4
2025-06-04,F002,140,0,0,0,0,16,0.0573,0.0,58.8,0,87.2,D01,Community Clinic,0,-6,N,19.8
2025-06-04,F003,368,110,31,28,77,30,0.0732,0.7539,864.9,0,76.4,D02,Hospital,17,4,N,34.6
2025-06-04,F004,194,84,5,5,66,18,0.0712,0.4504,240.1,0,81.3,D02,Urgent Care,28,-2,N,35.0
2025-06-04,F005,430,118,37,38,54,29,0.071,0.7995,1070.6,0,74.8,D03,Hospital,-4,4,N,27.5
2025-06-04,F006,172,0,0,0,0,34,0.053,0.0,72.2,0,85.4,D03,Community Clinic,0,13,N,29.4
2025-06-04,F007,342,109,26,24,78,32,0.0775,0.8517,759.7,6.7,76.0,D04,Hospital,22,7,N,28.5
2025-06-04,F008,131,0,0,0,0,21,0.0781,0.0,55.0,0,87.1,D04,Community Clinic,0,1,N,21.0
2025-06-04,F009,214,64,22,20,67,26,0.0968,0.877,518.5,6.3,71.6,D05,Hospital,15,3,N,25.4
2025-06-04,F010,131,60,3,3,49,24,0.0604,0.5324,166.2,0,74.0,D05,Urgent Care,15,5,N,21.9
2025-06-05,F001,258,81,28,25,62,25,0.0658,0.7934,638.9,0,78.5,D01,Hospital,7,1,N,22.8
2025-06-05,F002,126,0,0,0,0,23,0.0635,0.0,52.9,0,83.5,D01,Community Clinic,0,1,N,21.0
2025-06-05,F003,299,71,22,20,63,28,0.0759,0.783,753.9,0,78.8,D02,Hospital,3,2,N,31.0
2025-06-05,F004,172,77,2,2,63,23,0.0619,0.38,209.3,0,77.4,D02,Urgent Care,25,3,N,34.6
2025-06-05,F005,477,161,41,37,83,25,0.0783,0.8203,1153.3,0.1,75.0,D03,Hospital,25,0,N,32.0
2025-06-05,F006,158,0,0,0,0,29,0.0792,0.0,66.4,0,83.5,D03,Community Clinic,0,8,N,30.3
2025-06-05,F007,334,84,20,20,63,33,0.0845,0.8282,707.5,1.3,76.0,D04,Hospital,7,8,N,26.5
2025-06-05,F008,131,0,0,0,0,20,0.0577,0.0,55.0,0,82.8,D04,Community Clinic,0,0,N,18.1
2025-06-05,F009,220,62,20,21,58,24,0.0674,0.7639,511.9,0,78.8,D05,Hospital,6,1,N,19.0
2025-06-05,F010,127,55,2,2,42,21,0.0508,0.4855,155.3,0,81.2,D05,Urgent Care,8,2,N,17.9
2025-06-06,F001,280,75,22,20,68,24,0.0638,0.7454,621.2,0,80.8,D01,Hospital,13,0,N,23.5
2025-06-06,F002,124,0,0,0,0,28,0.0656,0.0,52.1,0,83.4,D01,Community Clinic,0,6,N,23.5
2025-06-06,F003,354,103,26,25,80,29,0.0886,0.7664,830.5,0,78.5,D02,Hospital,20,3,N,36.7
2025-06-06,F004,174,69,4,4,44,23,0.0758,0.4909,210.8,0,76.3,D02,Urgent Care,6,3,N,32.1
2025-06-06,F005,481,144,42,39,78,34,0.0852,0.8344,1143.3,4.1,78.0,D03,Hospital,20,9,N,35.8
2025-06-06,F006,174,0,0,0,0,21,0.0799,0.0,73.1,0,81.8,D03,Community Clinic,0,0,N,26.7
2025-06-06,F007,340,94,26,27,87,34,0.0728,0.7791,744.3,0,75.7,D04,Hospital,31,9,N,30.8
2025-06-06,F008,139,0,0,0,0,32,0.0641,0.0,58.4,0,81.7,D04,Community Clinic,0,12,N,24.3
2025-06-06,F009,210,65,21,20,59,21,0.0764,0.8133,513.2,0,76.2,D05,Hospital,7,-2,N,19.8
2025-06-06,F010,137,56,2,2,38,15,0.073,0.5345,161.8,0,79.9,D05,Urgent Care,4,-4,N,18.7
2025-06-07,F001,234,66,20,18,61,22,0.0773,0.7526,579.4,0,79.8,D01,Hospital,6,-2,N,23.5
2025-06-07,F002,137,0,0,0,0,30,0.0534,0.0,57.5,0,81.1,D01,Community Clinic,0,8,N,23.0
2025-06-07,F003,346,104,32,32,59,34,0.086,0.799,851.1,0,77.5,D02,Hospital,-1,8,N,34.2
2025-06-07,F004,143,54,3,3,46,21,0.0764,0.5565,175.5,0,76.4,D02,Urgent Care,8,1,N,31.7
2025-06-07,F005,396,104,26,24,77,31,0.077,0.741,994.6,0,75.7,D03,Hospital,19,6,N,33.3
2025-06-07,F006,136,0,0,0,0,24,0.0897,0.0,57.1,0,82.4,D03,Community Clinic,0,3,N,29.3
2025-06-07,F007,245,77,19,16,59,26,0.0722,0.8124,647.9,0,77.9,D04,Hospital,3,1,N,21.0
